key	a_010101	a_010000	a_020000	a_030000	a_050000	a_060000	a_110000	a_120000	a_180000
mde18	1090	52	108	0	0	0	30	155	5
mde18	420	30	0	0	480	0	0	475	35
mde18	490	15	30	0	405	150	80	65	151
mde25	375	95	90	28	395	0	0	262	75
mde25	390	0	138	55	440	0	53	308	49
mde25	394	120	60	0	332	0	260	164	85
mde25	300	105	13	31	420	0	204	220	115
mde25	622	30	142	0	399	0	72	103	39
mde25	330	40	15	75	385	0	55	335	166
mde25	360	30	95	0	545	0	45	170	175
mde25	640	20	13	45	195	0	159	120	57
mde25	663	0	321	80	50	0	33	12	129
mde25	735	0	33	0	347	0	70	180	75
mde25	450	130	290	80	215	0	37	160	78
mde25	390	30	40	0	515	0	110	340	15
mde25	545	60	0	3	305	0	71	235	74
mde25	135	35	10	0	734	0	45	420	61
mde25	390	56	39	0	690	0	45	75	25
mde25	540	15	60	75	502	0	85	140	23
mde25	505	30	0	30	825	0	30	0	20
mde25	540	55	0	0	425	0	50	250	38
mde25	660	15	68	45	259	0	10	85	169
mde25	150	40	25	55	494	0	15	327	123
mde25	570	0	55	0	558	0	10	172	50
mde25	498	57	0	60	585	0	63	135	42
mde25	660	30	0	0	341	0	80	240	89
mde25	505	91	7	8	700	0	60	0	69
mde25	440	0	0	0	885	0	35	0	50
mde25	195	130	5	0	500	0	120	410	30
mde25	150	35	0	0	825	0	103	112	58
mde25	440	0	0	7	718	0	30	130	99
mde25	360	15	15	41	555	0	65	220	61
mde25	495	39	55	1	585	0	35	150	80
mde25	405	5	4	7	659	0	3	273	68
mde25	330	140	0	20	755	0	10	160	25
mde25	570	0	78	0	623	0	0	35	39
mde25	507	15	24	0	411	0	71	176	169
mde25	520	0	48	15	275	0	120	320	104
mde25	270	34	115	17	568	0	120	120	145
mde25	660	170	178	0	0	60	10	332	30
mde25	355	180	270	186	252	0	15	78	89
mde25	450	103	53	45	335	0	134	270	50
mde25	675	95	385	0	80	0	169	0	36
mde25	510	0	112	0	780	0	15	0	18
mde25	390	65	209	81	320	0	209	76	32
mde25	440	30	0	156	435	0	0	292	84
mde25	525	0	65	0	323	0	15	345	157
mde25	540	90	0	40	362	0	110	155	123
mde25	690	80	95	0	490	0	15	60	10
mde25	525	120	0	0	615	0	75	55	16
mde25	300	92	256	0	420	0	159	30	99
mde25	375	0	0	30	648	0	150	105	111
mde25	510	58	28	0	500	0	117	60	75
mde25	610	2	30	30	435	0	130	170	33
mde25	510	47	4	16	680	0	45	55	78
mde25	340	30	150	0	275	0	40	435	45
mde25	900	105	25	0	67	0	148	48	67
mde25	390	25	35	0	555	0	20	300	45
mde25	360	35	110	148	455	0	80	45	207
mde25	540	45	70	0	435	0	73	140	102
mde25	350	118	0	20	640	0	12	150	88
mde25	865	0	45	74	90	0	35	140	164
mde25	640	135	6	45	150	0	74	114	121
mde25	345	48	32	0	650	0	35	255	45
mde25	655	10	10	0	535	0	85	95	50
mde25	105	20	0	0	1021	0	35	231	28
mde25	90	65	172	0	433	0	156	365	58
mde25	410	40	0	0	903	0	80	0	7
mde25	420	0	103	0	280	0	148	137	141
mde25	355	115	45	90	331	0	0	220	207
mde25	645	15	0	16	386	0	0	360	18
mde25	650	21	10	15	654	0	0	6	54
mde25	480	25	134	30	375	0	30	173	123
mde25	360	10	5	21	788	0	52	11	113
mde25	660	0	115	200	30	0	147	90	103
mde25	461	63	45	90	592	0	64	11	56
mde25	420	60	25	0	810	0	0	65	55
mde25	540	96	19	25	265	0	0	240	57
mde25	420	200	98	12	230	0	20	150	113
mde25	510	0	42	80	460	0	0	188	130
mde25	480	5	208	16	186	0	18	398	59
mde25	365	118	60	35	410	0	85	200	65
mde25	0	5	48	107	680	0	145	30	170
mde25	390	30	10	0	690	0	152	23	55
mde25	395	0	3	27	810	0	115	30	25
mde25	510	40	45	0	630	0	119	36	60
mde25	525	55	20	0	650	0	20	145	25
mde25	600	0	0	0	705	0	70	0	35
mde25	535	0	60	0	510	0	140	175	4
mde25	120	10	0	0	1021	0	0	29	240
mde25	825	16	25	32	230	0	11	171	98
mde25	265	70	0	0	705	0	40	235	110
mde25	480	66	0	0	420	0	29	275	60
mde25	557	43	30	15	375	140	83	40	102
mde25	555	18	60	10	600	0	0	26	94
mde25	510	98	207	0	208	10	114	105	188
mde25	660	70	113	93	112	0	81	177	134
mde25	480	96	60	0	345	0	90	150	132
mde25	270	5	1	5	860	0	40	174	58
mde25	420	30	161	0	575	0	60	84	110
mde25	190	20	80	0	990	0	11	60	57
mde25	400	140	5	20	626	0	95	110	44
mde25	475	15	22	198	350	0	130	85	80
mde45	455	35	95	0	300	0	71	389	95
mde45	408	42	20	0	555	90	40	70	114
mde45	380	95	0	0	305	0	137	295	177
mde45	420	15	43	0	545	0	145	175	97
mde45	560	43	130	0	570	0	5	100	17
mde45	380	30	40	0	547	0	0	291	73
mde45	450	0	27	17	672	0	30	115	24
mde45	510	50	208	0	237	0	133	90	195
mde45	180	95	33	0	540	0	70	452	40
mde45	45	90	22	50	543	0	60	175	365
mde45	450	30	0	20	630	0	3	53	87
mde45	385	62	0	0	185	0	35	285	184
mde45	450	60	13	1	215	0	55	285	111
mde45	615	25	0	0	470	0	0	259	71
mde45	390	68	20	0	570	0	102	195	95
mde45	360	95	80	0	397	0	130	155	29
mde45	540	85	191	0	315	0	95	130	51
mde45	455	78	182	0	540	0	10	20	114
mde45	345	62	15	0	450	0	125	315	128
mde45	720	45	110	30	0	0	35	285	93
mde45	480	0	60	0	468	0	0	300	67
mde45	470	80	43	0	390	0	85	243	124
mde45	465	65	40	0	585	0	35	220	30
mde45	340	20	15	0	665	0	80	265	55
mde45	360	0	2	0	580	0	80	223	100
mde45	330	0	0	45	721	0	2	148	126
mde45	380	59	0	0	549	0	60	310	47
mde45	330	105	45	0	370	0	165	215	116
mde45	510	30	60	10	230	0	50	463	87
mde45	438	50	40	0	512	0	185	132	53
mde45	545	185	5	0	21	0	143	285	136
mde45	360	50	45	0	340	0	64	223	143
mde45	570	60	0	0	480	0	5	115	110
mde45	565	0	186	0	431	0	18	216	24
mde45	480	78	281	0	60	0	62	470	9
mde45	390	100	87	0	250	0	73	275	124
mde45	600	0	135	15	510	0	60	105	15
mde45	630	0	0	20	410	0	35	212	93
mde45	420	51	250	45	445	0	39	135	55
mde45	600	0	86	25	258	0	0	260	83
mde45	510	125	31	0	360	0	32	279	100
mde45	535	45	20	0	550	0	50	30	95
mde45	625	20	0	0	375	0	0	244	91
mde45	579	5	137	0	79	0	135	394	94
mde45	480	60	37	0	200	0	43	515	105
mde45	315	15	35	0	380	0	25	545	125
mde45	630	30	75	2	330	0	125	195	28
mde45	480	30	133	10	315	0	117	310	28
mde45	810	5	0	0	340	0	0	195	86
mde45	595	130	33	0	390	0	55	76	90
mde45	720	0	0	23	150	0	15	385	95
mde45	510	45	9	0	503	0	30	30	47
mde45	438	45	67	0	616	0	39	124	61
mde45	420	60	401	30	0	0	5	370	124
mde45	480	15	27	0	451	0	11	272	112
mde45	515	35	40	105	453	0	72	62	116
mde45	360	45	0	0	632	0	98	158	147
mde45	440	100	175	0	75	0	5	275	25
mde45	300	51	59	0	551	0	28	281	30
mde45	570	35	60	0	345	0	11	150	98
mde45	705	15	5	0	540	0	0	135	40
mde45	245	30	15	0	771	0	5	160	209
mde45	685	15	235	0	245	0	0	115	60
mde45	420	21	135	0	283	0	25	480	76
mde45	375	23	191	30	450	0	67	169	112
mde45	540	1	30	0	410	0	125	120	89
mde45	570	10	0	0	600	0	15	180	65
mde45	300	38	0	0	510	0	115	217	170
mde45	435	50	70	0	265	0	110	140	97
mde45	520	80	30	0	325	0	75	316	89
mde45	555	0	117	0	520	0	0	165	83
mde45	480	0	25	0	615	0	80	230	10
mde45	660	0	0	0	459	0	70	156	60
mde45	680	20	0	0	225	0	30	360	88
mde45	850	36	86	0	0	0	65	224	24
mde45	900	10	115	55	0	0	46	105	106
mde45	325	10	74	0	365	0	35	511	75
mde45	225	29	33	61	485	0	91	304	57
mde45	545	45	0	0	474	0	90	151	125
mde45	225	45	0	1	600	0	280	160	124
mde45	360	25	0	0	933	0	20	90	12
mde45	420	4	0	0	650	0	30	231	105
mde45	420	60	133	0	286	0	84	269	149
mde45	240	12	111	0	390	0	35	202	135
mde45	170	65	36	0	533	0	132	235	173
mde45	490	0	20	75	190	0	133	343	114
mde45	390	65	65	5	320	0	30	535	30
mde45	510	12	30	0	558	0	0	270	20
mde45	300	20	15	0	660	0	62	334	49
mde45	290	132	60	5	705	0	63	0	180
mde45	720	15	85	0	260	0	15	285	60
mde45	450	25	43	75	592	0	35	130	90
mde45	515	15	205	0	410	0	70	145	80
mde45	600	0	35	5	715	0	70	10	5
mde45	505	85	20	200	585	0	10	5	30
mde45	415	83	20	0	182	0	0	547	115
mde45	415	15	12	0	565	0	40	170	117
mde45	150	15	215	4	421	0	52	295	228
mde45	600	115	0	0	295	0	50	0	69
mde45	390	44	73	76	485	0	25	116	161
mde65	391	14	35	0	563	0	100	300	37
mde65	790	60	150	0	65	0	238	72	60
mde65	609	10	23	0	282	0	15	450	51
mde65	435	43	0	0	435	0	15	312	142
mde65	736	9	130	0	335	0	35	50	125
mde65	275	90	40	0	600	0	60	350	15
mde65	530	138	214	15	0	0	95	170	208
mde65	270	0	75	0	625	0	25	275	70
mde65	165	95	10	0	695	0	60	180	135
mde65	480	0	145	0	285	0	45	395	50
mde65	300	105	45	0	450	0	140	305	75
mde65	645	150	86	0	165	0	0	299	13
mde65	300	0	84	0	403	0	93	430	120
mde65	420	0	65	0	407	0	80	385	58
mde65	630	0	0	0	414	0	135	249	12
mde65	300	60	19	0	475	0	117	160	109
mde65	525	10	174	0	290	0	30	281	48
mde65	420	178	105	0	350	0	50	140	37
mde65	840	0	153	0	105	0	115	192	35
mde65	451	20	110	0	103	0	116	214	161
mde65	360	0	0	0	700	0	0	330	50
mde65	510	55	0	0	450	0	165	190	68
mde65	425	0	50	0	323	0	43	327	137
mde65	460	35	5	0	390	0	67	333	80
mde65	665	5	94	0	443	0	100	123	10
mde65	536	89	130	15	175	0	20	395	35
mde65	420	0	35	0	538	0	45	250	47
mde65	585	60	140	0	350	0	65	145	38
mde65	240	90	80	0	240	0	90	525	150
mde65	510	0	2	0	325	0	60	150	150
mde65	530	40	0	0	281	0	50	490	4
mde65	440	5	52	30	315	0	130	243	209
mde65	445	20	10	0	675	0	82	202	6
mde65	690	30	120	0	240	0	60	90	60
mde65	390	35	70	0	395	0	161	255	117
mde65	375	85	156	0	345	0	0	305	96
mde65	585	10	35	0	345	0	0	330	30
mde65	440	45	50	0	398	0	108	216	43
mde65	400	35	44	0	510	0	100	210	41
mde65	570	0	138	15	40	0	240	220	92
mde65	820	45	0	0	390	0	20	140	25
mde65	285	55	45	0	605	0	48	184	88
mde65	615	0	60	0	127	0	94	176	103
mde65	330	28	20	0	570	0	121	135	85
mde65	504	45	324	0	200	0	124	186	42
mde65	360	80	16	0	390	0	10	284	245
mde65	240	55	115	90	355	0	41	404	45
mde65	360	280	50	0	0	0	10	220	175
mde65	680	120	0	0	300	0	15	300	10
mde65	420	75	145	0	315	0	77	380	28
mde65	470	20	160	0	390	0	118	215	67
mde65	570	25	155	0	220	0	70	263	62
mde65	420	30	2	65	322	0	124	271	151
mde65	544	34	140	0	341	0	69	125	115
mde65	630	5	35	0	377	0	5	155	132
mde65	435	5	0	0	615	0	10	305	70
mde65	590	120	25	0	665	0	30	0	10
mde65	515	75	10	0	105	0	65	585	45
mde65	405	105	160	0	288	0	128	200	64
mde65	675	95	30	0	455	0	0	105	25
mde65	610	0	0	0	685	0	90	0	55
mde65	375	50	20	0	315	0	80	250	185
mde65	460	0	45	30	55	0	90	534	146
mde65	635	55	25	0	278	0	100	215	77
mde65	270	110	0	0	752	0	60	206	42
mde65	335	70	186	0	450	0	50	264	84
mde65	720	0	24	0	385	0	63	221	27
mde65	570	2	58	0	435	0	93	180	89
mde65	510	0	149	0	440	0	60	191	25
mde65	510	70	0	0	440	0	148	192	80
mde65	390	30	265	0	445	0	157	50	101
mde65	764	95	75	0	0	0	78	311	27
mde65	405	65	15	0	560	0	80	215	53
mde65	390	0	30	0	350	0	120	425	10
mde65	590	35	40	0	285	0	85	205	50
mde65	480	80	0	0	555	0	80	230	15
mde65	450	55	280	15	240	0	75	185	25
mde65	345	60	0	0	465	0	50	455	45
mde65	330	60	30	0	745	0	30	210	15
mde65	630	25	90	0	378	0	67	190	60
mde65	345	25	0	0	545	0	45	404	76
mde65	445	0	96	0	325	0	62	444	29
mde65	405	15	0	0	540	0	45	180	116
mde65	420	53	25	0	605	0	18	270	12
mde65	564	21	0	0	460	0	20	46	128
mde65	420	50	65	0	506	0	139	170	35
mde65	750	0	85	0	0	0	105	335	68
mde65	510	70	57	0	425	0	120	190	40
mde65	444	64	0	0	440	0	147	152	69
mde65	450	0	25	0	435	0	116	280	89
mde65	740	85	15	0	200	0	45	175	95
mde65	487	79	90	0	445	0	41	213	45
mde65	540	30	69	0	480	0	90	226	5
mde65	425	60	51	30	315	0	271	100	178
mde65	400	5	95	0	410	0	90	395	40
mde65	450	50	192	0	120	0	65	459	94
mde65	570	0	252	0	0	0	172	358	83
mde65	421	82	0	0	540	0	0	310	25
mde65	360	157	55	0	170	0	62	275	168
mde65	445	50	15	0	524	0	114	102	95
mdn18	1153	75	35	0	0	0	30	65	40
mdn18	680	70	0	0	0	0	40	453	22
mdn18	540	20	25	0	0	0	165	685	5
mdn18	630	10	0	0	0	135	60	525	80
mdn18	590	40	30	0	0	310	60	90	110
mdn18	430	20	0	0	0	810	30	75	75
mdn18	785	0	30	0	0	230	30	215	30
mdn18	600	10	38	0	0	85	5	612	50
mdn18	720	0	0	0	0	260	55	180	51
mdn18	635	0	0	0	0	195	140	460	5
mdn18	540	5	240	0	0	180	100	260	85
mdn18	420	0	35	0	60	305	50	415	95
mdn18	570	125	0	0	0	460	65	5	125
mdn18	480	100	260	0	0	25	38	262	43
mdn18	689	81	0	0	0	130	35	495	10
mdn18	495	30	375	0	60	0	110	95	154
mdn18	763	40	10	0	0	0	127	300	69
mdn18	580	65	121	0	0	116	0	406	17
mdn18	620	20	0	0	0	305	0	435	60
mdn18	630	60	80	0	0	300	95	275	0
mdn18	875	70	0	0	0	190	100	140	65
mdn18	510	60	130	0	0	0	0	665	15
mdn18	1009	10	0	0	0	313	35	25	18
mdn18	360	45	0	0	0	645	60	250	20
mdn18	570	105	105	0	0	160	78	172	60
mdn18	690	15	0	0	0	10	15	660	20
mdn18	900	0	45	0	0	0	40	420	25
mdn18	575	30	15	0	0	85	145	330	114
mdn18	500	10	0	0	0	635	50	75	130
mdn18	720	0	155	0	0	255	135	145	30
mdn18	570	30	0	0	0	510	65	235	30
mdn18	600	30	270	0	0	0	116	318	66
mdn18	630	10	0	0	0	245	55	270	97
mdn18	390	80	50	0	0	425	30	235	55
mdn18	660	0	20	45	0	100	85	500	0
mdn18	670	7	0	0	0	105	55	519	78
mdn18	630	30	2	0	0	275	53	232	83
mdn18	485	37	85	0	0	400	130	243	50
mdn18	600	60	45	0	0	0	160	320	90
mdn18	540	25	0	0	0	311	10	371	3
mdn18	490	140	75	0	0	0	30	415	96
mdn18	460	100	685	0	0	0	68	37	30
mdn18	610	15	127	0	0	90	67	401	70
mdn18	620	20	0	0	0	495	0	295	10
mdn18	510	145	175	0	0	165	45	145	75
mdn18	665	20	20	0	0	380	20	23	122
mdn18	480	75	0	0	0	0	25	690	70
mdn18	600	0	0	0	0	360	130	280	70
mdn18	630	40	115	0	0	240	100	315	0
mdn18	450	30	0	0	0	830	0	0	70
mdn18	840	0	155	0	0	165	120	95	65
mdn18	675	30	208	0	0	0	70	370	46
mdn18	780	30	130	0	0	0	0	490	0
mdn18	550	20	20	0	0	430	30	285	105
mdn18	575	0	50	0	0	468	93	248	6
mdn18	660	60	0	0	0	0	0	630	0
mdn18	515	75	45	0	0	0	55	545	70
mdn18	665	65	0	0	0	60	10	398	87
mdn18	600	7	0	0	0	130	90	573	10
mdn18	350	55	300	0	0	335	50	331	19
mdn18	815	0	45	0	0	0	110	335	50
mdn18	480	20	0	0	0	340	40	145	175
mdn18	750	43	45	0	0	20	47	255	115
mdn18	620	44	0	0	205	0	40	65	115
mdn18	810	0	0	0	0	195	45	335	55
mdn18	570	32	0	0	155	0	125	215	103
mdn18	660	0	0	0	0	195	95	412	33
mdn18	689	1	0	0	0	490	30	230	0
mdn18	600	20	55	0	0	356	35	254	0
mdn18	690	120	30	0	0	90	65	256	14
mdn18	530	30	180	0	0	170	80	350	0
mdn18	510	133	274	0	0	195	130	30	142
mdn18	650	70	83	0	0	211	10	247	79
mdn18	570	49	0	0	300	0	145	270	20
mdn18	510	45	0	0	0	500	5	140	150
mdn18	600	0	0	0	0	598	40	140	62
mdn18	540	60	30	0	0	260	90	200	115
mdn18	330	30	125	0	0	545	30	285	35
mdn18	660	45	30	0	0	300	170	130	105
mdn18	450	30	55	0	0	440	50	240	75
mdn18	790	130	0	0	0	0	30	320	39
mdn18	390	135	115	0	0	245	30	405	120
mdn18	630	150	50	0	0	110	55	340	72
mdn18	540	157	235	0	30	0	15	440	23
mdn18	750	55	200	0	0	0	15	395	15
mdn18	540	75	0	0	0	315	60	155	150
mdn18	150	20	30	0	0	430	80	585	140
mdn18	600	60	0	0	0	254	30	356	20
mdn18	600	120	310	0	0	0	35	290	85
mdn18	430	30	0	0	0	0	0	755	57
mdn18	600	20	260	0	0	70	105	275	80
mdn18	630	0	0	0	0	170	20	536	74
mdn18	750	60	30	0	0	150	130	270	50
mdn18	420	30	100	0	0	390	46	274	80
mdn18	685	40	0	0	0	410	0	270	35
mdn18	320	10	485	0	0	140	32	360	63
mdn18	510	60	0	0	0	60	0	385	80
mdn18	815	85	170	0	0	30	135	85	50
mdn18	600	85	175	0	0	335	45	125	35
mdn18	425	30	38	0	0	393	5	507	20
mdn25	419	150	0	96	0	0	45	616	54
mdn25	600	15	80	0	0	0	105	385	55
mdn25	1231	0	0	0	0	0	0	209	0
mdn25	560	131	0	188	0	0	75	181	69
mdn25	465	40	180	0	150	500	0	100	5
mdn25	705	105	15	0	0	0	60	465	30
mdn25	532	183	0	165	0	0	20	451	89
mdn25	630	0	118	5	0	0	100	371	8
mdn25	480	0	145	65	0	0	0	549	122
mdn25	420	0	26	0	0	0	47	651	94
mdn25	720	231	0	0	0	0	0	160	10
mdn25	772	8	70	0	0	0	10	309	31
mdn25	360	125	36	164	0	0	95	448	17
mdn25	580	2	202	65	0	0	53	399	111
mdn25	570	30	144	57	0	0	10	623	6
mdn25	480	210	53	60	0	0	35	565	32
mdn25	540	86	0	56	0	0	120	442	102
mdn25	510	0	0	55	0	395	45	281	30
mdn25	660	179	0	0	0	555	0	26	20
mdn25	540	0	0	0	575	0	0	120	65
mdn25	480	55	0	0	0	0	137	218	52
mdn25	584	135	83	129	0	0	33	0	68
mdn25	600	25	80	56	0	0	70	503	60
mdn25	480	240	0	192	0	0	128	143	46
mdn25	442	110	95	169	0	0	74	452	38
mdn25	622	20	40	12	0	255	38	342	1
mdn25	270	100	71	10	0	0	85	479	234
mdn25	610	145	33	0	0	0	40	350	35
mdn25	450	188	52	20	0	0	196	47	55
mdn25	697	108	105	90	0	0	85	281	15
mdn25	545	2	18	10	90	435	80	105	85
mdn25	300	30	41	369	0	0	49	425	1
mdn25	880	110	37	0	0	0	28	134	61
mdn25	555	90	8	0	0	90	30	365	17
mdn25	540	29	0	0	0	420	0	146	14
mdn25	615	140	0	13	0	0	0	210	73
mdn25	805	107	55	40	0	0	53	188	0
mdn25	540	0	62	3	0	615	0	175	45
mdn25	525	75	140	41	0	0	10	550	39
mdn25	835	50	40	0	0	0	95	384	35
mdn25	780	120	15	0	0	0	172	293	0
mdn25	525	45	178	60	0	0	0	460	57
mdn25	552	35	360	60	0	0	0	134	249
mdn25	790	211	70	0	0	0	0	98	31
mdn25	420	72	121	60	0	0	80	254	103
mdn25	592	64	28	147	0	0	100	303	33
mdn25	820	91	0	5	0	0	50	474	0
mdn25	690	45	0	12	0	0	45	423	97
mdn25	990	142	0	25	0	0	97	145	41
mdn25	717	30	70	5	0	0	35	531	52
mdn25	510	270	0	0	0	0	15	199	21
mdn25	405	20	226	202	0	0	45	474	8
mdn25	585	15	30	110	0	0	16	684	0
mdn25	630	0	5	0	0	0	0	805	0
mdn25	600	0	176	0	0	0	40	391	41
mdn25	520	2	125	23	0	0	10	661	52
mdn25	555	71	56	75	0	0	135	386	148
mdn25	473	0	200	164	30	0	0	425	88
mdn25	1440	0	0	0	0	0	0	0	0
mdn25	730	15	40	72	0	0	55	478	46
mdn25	360	35	65	65	0	0	95	640	75
mdn25	1135	5	5	0	0	0	6	289	0
mdn25	720	0	25	150	150	334	10	46	5
mdn25	660	0	46	195	0	0	125	135	38
mdn25	1183	45	0	67	0	0	30	60	51
mdn25	780	0	230	113	0	0	40	85	112
mdn25	480	0	0	0	0	260	40	405	131
mdn25	615	41	270	69	0	0	143	174	20
mdn25	540	25	50	215	0	0	30	420	69
mdn25	870	90	22	65	0	0	53	135	0
mdn25	610	30	61	117	0	0	10	393	30
mdn25	652	158	0	60	0	0	35	60	41
mdn25	550	49	126	196	0	0	27	408	24
mdn25	877	43	90	0	0	0	30	309	31
mdn25	944	101	0	39	0	0	60	280	16
mdn25	1080	30	0	0	0	0	30	206	4
mdn25	660	28	0	0	0	0	0	557	115
mdn25	540	0	185	0	120	460	20	79	16
mdn25	815	69	0	30	0	0	50	202	48
mdn25	360	104	0	0	0	695	0	251	30
mdn25	330	121	0	179	0	0	0	399	64
mdn25	840	236	10	0	0	0	4	160	27
mdn25	415	5	85	64	605	0	20	220	26
mdn25	712	72	0	88	0	0	30	369	44
mdn25	480	175	35	0	0	0	45	461	15
mdn25	555	55	27	0	0	230	75	453	45
mdn25	683	215	0	0	0	0	125	315	2
mdn25	840	28	0	10	0	255	0	128	164
mdn25	630	0	0	0	0	0	0	510	77
mdn25	540	120	15	0	115	0	80	235	54
mdn25	848	141	0	0	0	0	60	184	13
mdn25	475	65	0	0	0	675	30	180	15
mdn25	805	7	297	51	0	0	30	190	30
mdn25	495	64	55	22	0	390	5	131	98
mdn25	330	225	0	1	260	0	45	370	28
mdn25	525	25	5	0	0	245	0	553	52
mdn25	947	0	0	5	0	0	30	299	98
mdn25	682	115	30	5	0	0	50	150	11
mdn25	480	99	0	15	0	529	55	222	40
mdn25	632	5	94	0	0	0	37	554	13
mdn45	330	15	460	0	0	0	120	420	20
mdn45	325	135	45	0	0	0	175	420	66
mdn45	660	81	235	0	0	0	149	315	0
mdn45	355	93	85	0	0	0	110	182	164
mdn45	690	30	30	0	0	0	37	545	46
mdn45	280	135	20	0	30	0	45	685	54
mdn45	903	15	208	0	0	0	75	227	2
mdn45	733	72	119	0	0	0	165	243	31
mdn45	600	0	59	0	0	0	58	602	9
mdn45	710	40	310	0	0	0	55	325	0
mdn45	578	92	218	0	0	0	49	321	62
mdn45	705	0	230	0	0	0	90	415	0
mdn45	542	110	163	41	0	0	65	455	64
mdn45	480	20	0	0	0	0	25	915	0
mdn45	665	25	429	0	0	0	110	170	31
mdn45	546	149	30	0	0	0	71	458	21
mdn45	540	49	173	0	0	0	25	630	23
mdn45	490	20	110	0	0	0	95	476	126
mdn45	625	215	0	0	0	0	0	600	0
mdn45	630	120	92	0	0	0	108	320	79
mdn45	570	20	318	10	0	0	205	205	85
mdn45	540	65	146	10	0	0	145	320	64
mdn45	660	30	123	0	0	0	54	320	40
mdn45	660	30	20	0	0	0	18	710	2
mdn45	334	5	245	0	0	0	60	796	0
mdn45	570	83	282	0	0	0	105	390	10
mdn45	570	55	254	30	0	0	94	322	80
mdn45	390	40	305	9	0	0	55	200	57
mdn45	555	0	273	0	0	0	60	269	93
mdn45	360	0	28	0	0	0	40	1006	6
mdn45	655	0	185	0	0	0	110	465	7
mdn45	600	30	102	0	0	0	76	429	91
mdn45	570	168	189	0	0	0	0	513	0
mdn45	480	0	229	0	0	0	42	406	87
mdn45	540	10	20	6	0	0	110	754	0
mdn45	570	35	83	0	0	0	15	550	40
mdn45	480	40	102	0	0	0	299	484	35
mdn45	595	45	0	0	0	0	20	645	55
mdn45	620	48	185	0	0	0	242	315	0
mdn45	560	15	100	0	0	0	100	657	8
mdn45	450	1	156	0	0	0	13	765	10
mdn45	630	125	30	0	0	0	101	552	2
mdn45	540	35	379	120	0	0	70	251	15
mdn45	300	231	150	7	0	0	161	551	40
mdn45	555	15	42	0	0	0	215	495	13
mdn45	450	28	429	0	0	0	55	395	1
mdn45	390	30	501	0	0	0	123	357	20
mdn45	540	28	175	0	0	0	17	680	0
mdn45	210	268	226	0	0	0	60	587	49
mdn45	510	1	173	0	0	0	272	321	83
mdn45	360	5	275	0	0	0	78	535	77
mdn45	600	0	0	0	0	0	0	764	0
mdn45	755	80	93	110	0	0	0	279	97
mdn45	600	15	60	0	0	0	30	470	0
mdn45	730	51	20	70	210	0	95	215	49
mdn45	390	10	384	0	0	0	55	495	95
mdn45	725	56	20	0	0	0	83	515	10
mdn45	390	30	109	0	0	0	0	816	26
mdn45	420	65	189	120	0	0	237	400	9
mdn45	605	0	339	0	0	0	0	481	15
mdn45	330	223	265	0	0	0	61	491	40
mdn45	685	15	45	6	0	0	24	660	5
mdn45	480	60	0	0	0	0	70	570	98
mdn45	405	19	131	25	0	0	30	776	39
mdn45	660	30	232	27	0	0	50	368	21
mdn45	325	162	165	0	0	180	102	291	91
mdn45	605	0	85	0	135	0	10	381	50
mdn45	480	0	7	0	0	0	18	677	59
mdn45	300	105	106	2	0	0	123	682	62
mdn45	715	61	23	0	0	0	31	530	5
mdn45	690	50	0	0	0	0	37	310	109
mdn45	240	148	245	42	0	0	30	552	23
mdn45	550	0	225	0	0	0	65	350	63
mdn45	598	262	180	60	0	0	20	230	90
mdn45	465	16	110	0	0	0	30	699	45
mdn45	715	91	91	0	0	0	55	479	9
mdn45	510	68	30	50	389	0	72	301	20
mdn45	885	15	257	0	0	0	0	107	48
mdn45	450	0	456	0	0	0	160	252	12
mdn45	600	40	209	9	0	0	25	285	96
mdn45	540	10	291	0	0	0	89	221	89
mdn45	300	48	355	0	0	0	95	530	7
mdn45	705	0	137	0	0	0	5	374	84
mdn45	540	60	134	0	0	0	85	614	7
mdn45	240	295	123	116	0	0	53	395	91
mdn45	506	105	275	58	0	0	30	313	36
mdn45	435	60	35	0	0	0	390	250	30
mdn45	418	75	11	0	0	0	5	660	73
mdn45	435	10	360	55	0	0	75	259	129
mdn45	690	40	40	0	0	0	30	620	0
mdn45	570	0	119	0	0	0	121	305	113
mdn45	690	2	177	0	0	0	47	524	0
mdn45	330	70	5	26	0	0	54	805	7
mdn45	738	0	105	0	0	0	20	357	53
mdn45	570	10	172	0	0	0	65	570	8
mdn45	475	142	78	0	0	0	40	485	80
mdn45	330	30	264	19	0	0	90	508	125
mdn45	793	0	42	0	0	0	45	550	10
mdn45	300	59	68	0	0	0	54	759	5
mdn45	300	0	59	0	0	0	20	941	60
mdn65	538	30	384	0	0	0	72	76	78
mdn65	570	31	260	0	0	0	40	263	174
mdn65	570	89	81	0	0	0	14	583	62
mdn65	630	0	80	0	0	0	80	385	150
mdn65	679	91	0	0	0	0	30	345	100
mdn65	435	20	73	0	0	0	0	777	75
mdn65	670	92	23	0	0	0	45	527	83
mdn65	465	0	404	0	0	0	142	429	0
mdn65	420	0	118	0	0	0	29	726	92
mdn65	390	105	20	0	0	0	40	845	40
mdn65	750	0	30	0	0	0	75	390	60
mdn65	570	15	135	0	0	70	60	295	66
mdn65	510	0	0	0	0	0	60	715	0
mdn65	495	0	190	20	0	0	90	565	40
mdn65	630	0	0	0	0	0	5	448	168
mdn65	479	16	289	0	0	0	25	611	20
